PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
12962,1,1,Passenger_12962,male,26.6,3,1,TKT112962,193.09,C111,S
12963,1,3,Passenger_12963,female,60.4,1,2,TKT112963,7.3,C158,S
12964,1,3,Passenger_12964,female,30.9,5,2,TKT112964,335.78,C109,S
12965,1,1,Passenger_12965,female,5.0,5,2,TKT112965,492.05,C109,Q
12966,1,1,Passenger_12966,male,51.7,4,2,TKT112966,229.46,C115,S
12967,0,3,Passenger_12967,male,65.9,2,2,TKT112967,87.47,C137,C
12968,0,3,Passenger_12968,male,28.9,0,0,TKT112968,345.12,C23,C
12969,1,2,Passenger_12969,female,55.7,2,0,TKT112969,302.07,C15,S
12970,0,3,Passenger_12970,male,20.0,5,3,TKT112970,445.82,C175,S
12971,1,1,Passenger_12971,female,71.4,0,4,TKT112971,54.81,C79,S
12972,1,2,Passenger_12972,female,67.6,2,0,TKT112972,284.48,C177,S
12973,0,3,Passenger_12973,female,26.0,3,0,TKT112973,54.57,C63,S
12974,0,3,Passenger_12974,male,20.2,2,1,TKT112974,150.47,C191,S
12975,0,3,Passenger_12975,female,37.6,1,4,TKT112975,270.74,C85,C
12976,0,3,Passenger_12976,male,21.1,3,4,TKT112976,369.57,C99,C
12977,1,3,Passenger_12977,male,29.2,3,3,TKT112977,477.19,C107,S
12978,1,1,Passenger_12978,female,29.8,1,2,TKT112978,208.9,C110,C
12979,1,1,Passenger_12979,female,31.0,4,1,TKT112979,119.72,C53,S
12980,0,3,Passenger_12980,male,24.0,2,3,TKT112980,253.71,C135,C
12981,0,2,Passenger_12981,male,9.4,1,4,TKT112981,149.87,C102,S
12982,1,2,Passenger_12982,male,38.2,2,3,TKT112982,244.27,C128,S
12983,0,3,Passenger_12983,male,54.4,1,1,TKT112983,486.37,C103,C
12984,0,3,Passenger_12984,male,49.1,0,3,TKT112984,333.35,C129,S
12985,0,3,Passenger_12985,male,44.8,0,2,TKT112985,74.14,C111,S
12986,1,3,Passenger_12986,female,32.6,2,1,TKT112986,403.93,C179,S
12987,1,3,Passenger_12987,male,47.5,5,4,TKT112987,73.05,C187,S
12988,1,2,Passenger_12988,female,65.1,2,4,TKT112988,200.57,C27,S
12989,1,3,Passenger_12989,male,12.0,4,2,TKT112989,435.87,C72,C
12990,1,2,Passenger_12990,female,70.7,4,1,TKT112990,369.65,C96,Q
12991,1,1,Passenger_12991,female,65.1,0,4,TKT112991,405.8,C6,S
12992,1,3,Passenger_12992,female,74.5,4,3,TKT112992,381.92,C166,C
12993,1,3,Passenger_12993,female,36.9,0,3,TKT112993,22.58,C106,S
12994,0,3,Passenger_12994,female,47.8,3,4,TKT112994,19.72,C4,S
12995,1,3,Passenger_12995,female,60.4,3,3,TKT112995,470.58,C85,Q
12996,0,3,Passenger_12996,male,50.7,3,4,TKT112996,378.85,C167,Q
12997,0,3,Passenger_12997,female,32.7,0,4,TKT112997,314.78,C42,C
12998,0,2,Passenger_12998,female,10.0,0,4,TKT112998,293.97,C158,S
12999,1,2,Passenger_12999,female,26.2,2,1,TKT112999,57.52,C116,S
13000,0,3,Passenger_13000,male,74.7,3,3,TKT113000,488.08,C3,S
13001,1,1,Passenger_13001,female,35.4,2,4,TKT113001,289.31,C63,S
13002,1,1,Passenger_13002,male,32.5,3,4,TKT113002,278.5,C112,S
13003,0,2,Passenger_13003,male,16.3,1,2,TKT113003,7.0,C23,S
13004,1,1,Passenger_13004,male,37.0,0,3,TKT113004,448.74,C79,S
13005,1,1,Passenger_13005,female,10.1,2,2,TKT113005,70.11,C132,S
13006,0,3,Passenger_13006,female,56.9,3,1,TKT113006,367.45,C85,S
13007,0,3,Passenger_13007,male,35.5,5,1,TKT113007,289.67,C53,S
13008,1,1,Passenger_13008,female,56.9,0,0,TKT113008,85.97,C108,S
13009,0,3,Passenger_13009,female,79.5,5,2,TKT113009,404.97,C113,S
13010,0,3,Passenger_13010,female,62.7,4,0,TKT113010,4.63,C125,S
13011,0,3,Passenger_13011,male,35.7,3,3,TKT113011,169.06,C119,C
13012,1,3,Passenger_13012,female,55.9,1,1,TKT113012,503.57,C37,S
13013,1,3,Passenger_13013,male,62.8,3,3,TKT113013,370.68,C21,C
13014,0,3,Passenger_13014,male,38.7,3,1,TKT113014,312.85,C153,Q
13015,1,3,Passenger_13015,female,38.0,3,4,TKT113015,255.06,C41,S
13016,0,3,Passenger_13016,female,12.6,5,0,TKT113016,405.15,C96,S
13017,1,1,Passenger_13017,female,32.0,2,4,TKT113017,475.98,C30,S
13018,1,2,Passenger_13018,female,6.1,4,4,TKT113018,422.39,C143,S
13019,1,3,Passenger_13019,female,10.9,0,1,TKT113019,316.56,C199,S
13020,0,3,Passenger_13020,female,43.0,4,2,TKT113020,125.91,C13,S
13021,0,3,Passenger_13021,male,10.7,1,1,TKT113021,121.05,C125,S
13022,0,3,Passenger_13022,female,38.4,3,1,TKT113022,178.87,C184,S
13023,0,3,Passenger_13023,male,6.4,1,4,TKT113023,470.95,C38,S
13024,0,3,Passenger_13024,male,26.0,3,0,TKT113024,248.46,C199,C
13025,0,1,Passenger_13025,female,61.4,4,1,TKT113025,214.38,C90,S
13026,1,1,Passenger_13026,male,33.8,4,3,TKT113026,130.89,C102,S
13027,0,2,Passenger_13027,female,78.4,1,3,TKT113027,256.94,C150,S
13028,0,1,Passenger_13028,male,77.5,4,4,TKT113028,408.77,C1,S
13029,1,2,Passenger_13029,female,72.2,0,0,TKT113029,9.21,C15,S
13030,1,2,Passenger_13030,female,56.2,0,0,TKT113030,198.36,C91,S
13031,1,3,Passenger_13031,female,45.2,4,1,TKT113031,92.18,C191,S
13032,0,3,Passenger_13032,male,57.3,5,4,TKT113032,50.83,C197,S
13033,1,1,Passenger_13033,female,54.4,5,3,TKT113033,311.05,C72,S
13034,0,3,Passenger_13034,female,28.1,4,2,TKT113034,135.9,C51,S
13035,1,1,Passenger_13035,female,26.8,3,2,TKT113035,212.64,C26,Q
13036,1,1,Passenger_13036,male,23.9,1,4,TKT113036,97.91,C11,S
13037,1,2,Passenger_13037,female,27.3,5,3,TKT113037,342.98,C34,S
13038,0,2,Passenger_13038,female,30.1,1,3,TKT113038,139.53,C163,S
13039,1,3,Passenger_13039,female,72.4,1,0,TKT113039,14.21,C174,S
13040,1,3,Passenger_13040,female,15.0,1,4,TKT113040,262.64,C31,S
13041,1,1,Passenger_13041,female,65.5,0,3,TKT113041,232.01,C27,C
13042,0,2,Passenger_13042,male,11.1,1,2,TKT113042,25.32,C3,C
13043,1,3,Passenger_13043,female,22.7,5,4,TKT113043,257.52,C73,S
13044,0,3,Passenger_13044,male,70.8,1,2,TKT113044,103.71,C196,S
13045,1,2,Passenger_13045,male,47.4,0,1,TKT113045,435.61,C83,C
13046,1,3,Passenger_13046,female,45.8,5,1,TKT113046,472.31,C173,S
13047,1,1,Passenger_13047,female,76.6,2,0,TKT113047,138.47,C93,C
13048,1,3,Passenger_13048,female,63.2,3,0,TKT113048,109.31,C30,C
13049,1,2,Passenger_13049,female,3.8,0,0,TKT113049,204.29,C23,Q
13050,1,1,Passenger_13050,female,70.9,5,1,TKT113050,62.09,C183,C
13051,1,2,Passenger_13051,female,66.5,3,1,TKT113051,352.4,C24,S
13052,1,1,Passenger_13052,male,23.1,5,2,TKT113052,76.98,C2,S
13053,1,2,Passenger_13053,male,60.9,3,0,TKT113053,141.5,C6,S
13054,0,3,Passenger_13054,female,20.7,0,1,TKT113054,250.69,C101,S
13055,0,3,Passenger_13055,male,40.7,3,4,TKT113055,457.16,C178,S
13056,1,3,Passenger_13056,female,37.9,3,1,TKT113056,393.69,C76,C
13057,0,1,Passenger_13057,male,41.4,0,1,TKT113057,384.43,C95,C
13058,1,2,Passenger_13058,female,29.6,2,0,TKT113058,74.29,C150,S
13059,0,3,Passenger_13059,female,50.3,2,0,TKT113059,282.74,C37,C
13060,1,1,Passenger_13060,male,36.3,3,3,TKT113060,364.18,C21,S
13061,0,3,Passenger_13061,male,42.5,5,4,TKT113061,367.41,C93,Q
13062,0,2,Passenger_13062,female,16.3,5,0,TKT113062,509.35,C181,S
13063,0,1,Passenger_13063,female,76.7,3,3,TKT113063,106.24,C181,S
13064,0,3,Passenger_13064,male,18.9,0,2,TKT113064,243.66,C44,C
13065,1,3,Passenger_13065,female,27.2,0,2,TKT113065,116.28,C143,C
13066,0,1,Passenger_13066,male,56.0,0,1,TKT113066,35.39,C63,S
13067,1,1,Passenger_13067,male,7.0,1,4,TKT113067,457.29,C89,S
13068,1,3,Passenger_13068,male,60.1,0,0,TKT113068,134.64,C124,S
13069,1,2,Passenger_13069,female,25.6,2,1,TKT113069,498.67,C77,S
13070,1,3,Passenger_13070,male,57.5,0,4,TKT113070,224.76,C76,C
13071,1,1,Passenger_13071,female,31.0,4,0,TKT113071,161.49,C37,Q
13072,1,1,Passenger_13072,female,25.0,5,1,TKT113072,209.56,C45,C
13073,0,2,Passenger_13073,male,36.1,4,4,TKT113073,68.09,C85,C
13074,0,1,Passenger_13074,male,76.6,0,1,TKT113074,17.79,C110,S
13075,0,2,Passenger_13075,male,24.5,5,2,TKT113075,330.16,C153,S
13076,0,3,Passenger_13076,male,14.0,1,3,TKT113076,177.54,C9,C
13077,1,2,Passenger_13077,female,61.6,1,4,TKT113077,184.16,C65,S
13078,0,1,Passenger_13078,male,28.8,0,3,TKT113078,226.18,C61,S
13079,1,3,Passenger_13079,female,28.3,1,2,TKT113079,76.67,C129,S
13080,0,3,Passenger_13080,male,2.1,5,0,TKT113080,257.81,C194,C
13081,1,2,Passenger_13081,female,34.2,3,0,TKT113081,156.73,C133,S
13082,1,3,Passenger_13082,female,30.5,4,4,TKT113082,66.49,C97,Q
13083,0,2,Passenger_13083,male,79.3,4,3,TKT113083,252.56,C24,S
13084,0,3,Passenger_13084,male,11.5,4,3,TKT113084,367.08,C155,C
13085,0,2,Passenger_13085,male,35.0,5,3,TKT113085,445.48,C136,C
13086,1,3,Passenger_13086,female,3.0,0,3,TKT113086,154.99,C35,S
13087,0,2,Passenger_13087,male,29.4,0,0,TKT113087,338.49,C4,S
13088,0,3,Passenger_13088,female,62.7,1,4,TKT113088,466.95,C184,S
13089,0,3,Passenger_13089,male,19.0,3,4,TKT113089,331.17,C200,S
13090,1,2,Passenger_13090,male,42.1,5,2,TKT113090,468.59,C103,S
13091,1,1,Passenger_13091,female,55.6,3,2,TKT113091,485.93,C3,S
13092,1,3,Passenger_13092,female,71.1,5,1,TKT113092,371.73,C18,S
13093,0,2,Passenger_13093,male,15.2,5,2,TKT113093,18.43,C134,C
13094,1,3,Passenger_13094,male,29.1,4,4,TKT113094,201.07,C27,S
13095,1,2,Passenger_13095,female,67.0,4,1,TKT113095,496.52,C167,C
13096,1,3,Passenger_13096,male,9.3,3,0,TKT113096,433.18,C108,S
13097,1,3,Passenger_13097,male,1.2,1,4,TKT113097,172.85,C49,S
13098,0,1,Passenger_13098,male,67.5,1,2,TKT113098,394.41,C13,S
13099,1,1,Passenger_13099,female,40.3,4,1,TKT113099,245.42,C162,S
13100,0,1,Passenger_13100,female,59.3,3,4,TKT113100,310.01,C28,S
13101,1,3,Passenger_13101,female,61.4,4,3,TKT113101,121.75,C74,S
13102,0,3,Passenger_13102,female,13.5,5,3,TKT113102,486.56,C95,S
13103,1,1,Passenger_13103,female,51.3,0,4,TKT113103,198.18,C78,S
13104,0,3,Passenger_13104,male,44.5,3,0,TKT113104,337.02,C93,S
13105,1,3,Passenger_13105,female,4.2,3,3,TKT113105,469.04,C44,S
13106,0,2,Passenger_13106,male,34.5,2,0,TKT113106,22.14,C30,S
13107,0,3,Passenger_13107,male,41.5,3,3,TKT113107,372.18,C178,C
13108,0,3,Passenger_13108,male,55.3,3,1,TKT113108,266.0,C199,S
13109,0,3,Passenger_13109,female,32.7,3,2,TKT113109,444.55,C101,S
13110,1,3,Passenger_13110,male,68.1,2,2,TKT113110,468.86,C156,S
13111,1,1,Passenger_13111,female,20.9,5,3,TKT113111,12.56,C55,C
13112,1,1,Passenger_13112,female,66.3,2,2,TKT113112,215.53,C82,S
13113,0,2,Passenger_13113,male,22.3,0,0,TKT113113,23.51,C39,S
13114,0,3,Passenger_13114,male,49.2,5,3,TKT113114,444.11,C125,S
13115,0,3,Passenger_13115,female,24.3,3,1,TKT113115,138.95,C122,C
13116,0,2,Passenger_13116,female,37.3,2,1,TKT113116,419.53,C192,S
13117,0,3,Passenger_13117,male,40.3,0,3,TKT113117,387.94,C8,C
13118,1,2,Passenger_13118,female,52.1,3,0,TKT113118,271.41,C84,S
13119,1,1,Passenger_13119,female,78.0,4,0,TKT113119,241.63,C119,S
13120,0,2,Passenger_13120,male,20.6,2,4,TKT113120,337.1,C144,C
13121,1,2,Passenger_13121,female,70.4,2,0,TKT113121,383.98,C103,S
13122,1,3,Passenger_13122,female,31.6,2,4,TKT113122,508.9,C108,C
13123,1,3,Passenger_13123,female,73.6,5,3,TKT113123,209.75,C101,Q
13124,0,3,Passenger_13124,male,25.5,4,2,TKT113124,134.35,C65,S
13125,1,3,Passenger_13125,male,18.6,5,1,TKT113125,446.53,C52,S
13126,0,2,Passenger_13126,male,70.7,4,1,TKT113126,78.71,C137,S
13127,0,1,Passenger_13127,male,49.7,4,2,TKT113127,22.2,C139,C
13128,0,1,Passenger_13128,female,77.1,5,0,TKT113128,476.96,C27,S
13129,0,2,Passenger_13129,male,54.9,4,1,TKT113129,313.69,C111,S
13130,0,2,Passenger_13130,male,36.5,1,3,TKT113130,131.38,C9,S
13131,0,3,Passenger_13131,female,52.3,5,4,TKT113131,397.21,C164,S
13132,1,3,Passenger_13132,female,18.1,5,2,TKT113132,508.41,C170,Q
13133,1,2,Passenger_13133,male,39.3,3,4,TKT113133,95.41,C30,S
13134,0,2,Passenger_13134,male,14.3,5,1,TKT113134,478.93,C112,S
13135,0,1,Passenger_13135,male,42.9,3,4,TKT113135,363.85,C135,Q
13136,0,3,Passenger_13136,male,10.2,5,1,TKT113136,37.73,C113,S
13137,0,3,Passenger_13137,male,29.4,5,3,TKT113137,119.2,C11,S
13138,1,3,Passenger_13138,female,28.1,1,1,TKT113138,90.25,C187,S
13139,1,2,Passenger_13139,male,25.2,5,0,TKT113139,324.9,C170,S
13140,1,1,Passenger_13140,female,12.3,2,2,TKT113140,427.5,C138,S
13141,0,3,Passenger_13141,male,76.0,4,0,TKT113141,223.83,C95,S
13142,0,1,Passenger_13142,female,77.8,3,0,TKT113142,445.09,C113,C
13143,0,1,Passenger_13143,male,34.0,4,1,TKT113143,64.7,C109,S
13144,0,2,Passenger_13144,male,61.5,5,3,TKT113144,217.3,C87,Q
13145,0,3,Passenger_13145,female,61.1,1,3,TKT113145,380.85,C76,C
13146,0,3,Passenger_13146,male,46.8,4,3,TKT113146,71.03,C9,S
13147,1,3,Passenger_13147,male,40.0,3,3,TKT113147,89.32,C82,C
13148,0,3,Passenger_13148,male,7.6,3,3,TKT113148,316.45,C119,S
13149,0,2,Passenger_13149,male,76.3,5,1,TKT113149,231.87,C152,C
13150,0,2,Passenger_13150,female,57.7,4,2,TKT113150,158.02,C22,S
13151,1,1,Passenger_13151,female,36.3,0,3,TKT113151,95.54,C55,S
13152,0,3,Passenger_13152,male,14.1,5,2,TKT113152,146.26,C174,S
13153,0,3,Passenger_13153,male,39.2,3,2,TKT113153,336.7,C188,Q
13154,0,1,Passenger_13154,male,61.9,4,2,TKT113154,268.99,C41,S
13155,0,3,Passenger_13155,male,24.7,2,3,TKT113155,147.48,C101,S
13156,1,3,Passenger_13156,female,27.4,2,0,TKT113156,59.71,C135,S
13157,1,3,Passenger_13157,female,16.6,0,1,TKT113157,183.87,C100,S
13158,0,1,Passenger_13158,female,68.1,2,2,TKT113158,387.8,C151,S
13159,1,2,Passenger_13159,female,22.1,4,1,TKT113159,374.6,C72,Q
13160,0,3,Passenger_13160,male,16.6,3,3,TKT113160,252.51,C98,S
13161,1,1,Passenger_13161,male,71.6,0,4,TKT113161,484.35,C53,C
13162,1,3,Passenger_13162,male,79.6,3,2,TKT113162,10.96,C57,S
13163,0,3,Passenger_13163,female,24.7,3,2,TKT113163,453.69,C68,S
13164,0,3,Passenger_13164,male,27.0,2,2,TKT113164,221.23,C97,C
13165,0,1,Passenger_13165,male,37.3,0,1,TKT113165,261.1,C148,S
13166,0,1,Passenger_13166,male,35.2,2,1,TKT113166,270.72,C60,S
13167,0,3,Passenger_13167,male,62.1,2,0,TKT113167,44.8,C102,S
13168,0,3,Passenger_13168,male,25.9,1,2,TKT113168,26.95,C116,C
13169,0,3,Passenger_13169,male,44.7,1,3,TKT113169,80.68,C157,S
13170,1,3,Passenger_13170,male,76.6,1,4,TKT113170,232.11,C42,S
13171,0,2,Passenger_13171,male,44.5,5,0,TKT113171,330.9,C28,S
13172,1,1,Passenger_13172,female,39.6,4,1,TKT113172,507.33,C168,S
13173,0,3,Passenger_13173,male,31.5,3,4,TKT113173,426.43,C4,S
13174,1,1,Passenger_13174,female,4.8,0,0,TKT113174,181.58,C148,S
13175,0,3,Passenger_13175,female,19.7,0,1,TKT113175,152.15,C56,S
13176,1,3,Passenger_13176,male,51.4,0,0,TKT113176,83.71,C44,Q
13177,0,2,Passenger_13177,male,57.7,0,1,TKT113177,278.98,C91,S
13178,1,1,Passenger_13178,female,25.7,3,3,TKT113178,87.4,C140,S
13179,1,2,Passenger_13179,female,45.0,2,1,TKT113179,63.39,C97,C
13180,1,3,Passenger_13180,female,5.9,1,4,TKT113180,403.28,C139,S
13181,0,3,Passenger_13181,male,70.5,2,0,TKT113181,310.52,C53,S
13182,0,2,Passenger_13182,female,73.5,0,3,TKT113182,298.84,C80,S
13183,1,1,Passenger_13183,female,42.5,5,4,TKT113183,337.37,C83,S
13184,0,3,Passenger_13184,male,58.5,4,2,TKT113184,204.4,C107,S
13185,0,1,Passenger_13185,male,75.0,3,4,TKT113185,370.7,C185,C
13186,0,1,Passenger_13186,female,56.6,3,0,TKT113186,44.31,C189,S
13187,1,3,Passenger_13187,male,22.8,0,2,TKT113187,164.94,C147,S
13188,0,3,Passenger_13188,male,66.2,1,0,TKT113188,207.36,C177,S
13189,1,3,Passenger_13189,female,32.9,4,3,TKT113189,367.02,C60,S
13190,0,2,Passenger_13190,male,34.5,4,1,TKT113190,399.48,C157,S
13191,1,3,Passenger_13191,female,9.8,5,1,TKT113191,398.97,C177,S
13192,0,3,Passenger_13192,male,60.5,0,4,TKT113192,46.64,C59,S
13193,1,1,Passenger_13193,female,75.9,4,1,TKT113193,34.89,C136,C
13194,1,3,Passenger_13194,male,1.3,4,3,TKT113194,477.31,C41,S
13195,1,3,Passenger_13195,female,44.8,2,3,TKT113195,198.68,C137,S
13196,0,1,Passenger_13196,female,40.8,4,4,TKT113196,436.2,C125,S
13197,1,3,Passenger_13197,male,79.8,0,3,TKT113197,300.02,C4,S
13198,1,2,Passenger_13198,female,17.2,3,1,TKT113198,453.03,C72,S
13199,0,2,Passenger_13199,female,29.9,4,2,TKT113199,250.5,C23,S
13200,0,3,Passenger_13200,male,3.5,0,1,TKT113200,470.05,C1,S
13201,0,3,Passenger_13201,male,19.4,1,2,TKT113201,459.13,C118,S
13202,0,2,Passenger_13202,female,20.3,3,0,TKT113202,72.3,C154,C
13203,1,2,Passenger_13203,female,17.5,0,4,TKT113203,162.7,C49,S
13204,1,1,Passenger_13204,female,13.2,4,1,TKT113204,501.28,C26,S
13205,1,2,Passenger_13205,male,13.7,5,1,TKT113205,92.62,C57,S
13206,0,1,Passenger_13206,male,70.5,0,1,TKT113206,244.19,C65,Q
13207,1,3,Passenger_13207,female,48.6,4,0,TKT113207,138.85,C100,S
13208,1,3,Passenger_13208,male,39.3,5,4,TKT113208,77.23,C200,S
13209,1,1,Passenger_13209,female,48.1,2,3,TKT113209,121.59,C144,S
13210,1,2,Passenger_13210,female,6.0,5,1,TKT113210,398.28,C156,S
13211,1,1,Passenger_13211,female,47.0,0,2,TKT113211,258.64,C54,S
13212,0,3,Passenger_13212,male,35.3,1,1,TKT113212,148.56,C169,S
13213,1,3,Passenger_13213,female,14.4,0,2,TKT113213,411.68,C43,S
13214,1,1,Passenger_13214,female,8.0,2,2,TKT113214,488.65,C112,S
13215,0,3,Passenger_13215,female,73.4,0,0,TKT113215,170.83,C48,C
13216,0,2,Passenger_13216,male,7.0,1,4,TKT113216,401.96,C123,S
13217,1,2,Passenger_13217,male,45.6,4,2,TKT113217,147.87,C109,S
13218,1,2,Passenger_13218,female,17.9,3,3,TKT113218,498.49,C197,Q
13219,1,3,Passenger_13219,female,47.5,5,2,TKT113219,436.34,C200,C
13220,1,3,Passenger_13220,female,51.1,0,4,TKT113220,272.63,C187,C
13221,1,3,Passenger_13221,female,47.8,2,0,TKT113221,287.01,C40,C
13222,0,1,Passenger_13222,male,37.5,4,1,TKT113222,219.99,C90,S
13223,1,1,Passenger_13223,male,31.2,3,4,TKT113223,218.23,C155,S
13224,1,3,Passenger_13224,female,42.6,4,1,TKT113224,189.31,C140,Q
13225,0,3,Passenger_13225,male,6.4,5,4,TKT113225,303.26,C98,S
13226,1,3,Passenger_13226,female,9.6,5,0,TKT113226,155.15,C176,S
13227,0,1,Passenger_13227,male,16.7,5,2,TKT113227,324.21,C190,S
13228,0,3,Passenger_13228,female,65.8,2,1,TKT113228,127.96,C197,S
13229,0,2,Passenger_13229,female,14.3,5,3,TKT113229,361.95,C58,S
13230,1,3,Passenger_13230,female,71.3,4,4,TKT113230,180.84,C61,S
13231,0,3,Passenger_13231,male,19.9,4,3,TKT113231,282.8,C89,S
13232,0,1,Passenger_13232,male,26.0,1,2,TKT113232,453.48,C194,C
13233,1,3,Passenger_13233,female,55.4,5,2,TKT113233,347.84,C40,Q
13234,1,1,Passenger_13234,male,11.3,0,2,TKT113234,13.57,C68,S
13235,1,2,Passenger_13235,female,33.3,1,3,TKT113235,76.4,C147,S
13236,0,3,Passenger_13236,male,43.9,2,1,TKT113236,11.93,C129,S
13237,0,3,Passenger_13237,male,19.8,5,0,TKT113237,385.1,C44,C
13238,0,2,Passenger_13238,male,8.9,2,1,TKT113238,54.05,C13,C
13239,0,3,Passenger_13239,male,64.5,4,0,TKT113239,289.05,C101,S
13240,1,3,Passenger_13240,male,53.8,4,1,TKT113240,228.79,C37,Q
13241,0,3,Passenger_13241,male,22.0,3,2,TKT113241,356.67,C101,S
13242,0,3,Passenger_13242,female,79.9,3,1,TKT113242,96.62,C3,S
13243,0,3,Passenger_13243,female,68.8,3,3,TKT113243,442.82,C66,S
13244,1,1,Passenger_13244,male,42.2,3,0,TKT113244,56.75,C123,C
13245,0,3,Passenger_13245,female,79.2,3,0,TKT113245,360.03,C143,C
13246,0,3,Passenger_13246,male,25.9,0,3,TKT113246,30.87,C161,S
13247,0,3,Passenger_13247,male,54.4,4,3,TKT113247,37.15,C166,S
13248,1,2,Passenger_13248,male,16.7,4,2,TKT113248,286.9,C13,Q
13249,0,1,Passenger_13249,male,48.2,1,0,TKT113249,228.08,C65,S
13250,0,3,Passenger_13250,male,60.2,5,0,TKT113250,186.15,C196,S
13251,0,3,Passenger_13251,male,1.3,0,2,TKT113251,323.44,C110,S
13252,0,3,Passenger_13252,male,28.4,1,4,TKT113252,373.33,C64,Q
13253,0,2,Passenger_13253,male,8.6,2,1,TKT113253,34.02,C198,S
13254,0,3,Passenger_13254,male,48.0,0,4,TKT113254,482.52,C27,Q
13255,0,3,Passenger_13255,male,12.0,0,2,TKT113255,236.39,C102,C
13256,0,2,Passenger_13256,male,24.2,0,0,TKT113256,508.86,C120,S
13257,0,1,Passenger_13257,male,59.9,1,1,TKT113257,226.64,C80,S
13258,1,1,Passenger_13258,male,20.4,5,2,TKT113258,120.21,C53,S
13259,1,2,Passenger_13259,female,11.8,4,4,TKT113259,299.88,C32,C
13260,1,1,Passenger_13260,female,74.8,5,2,TKT113260,452.47,C10,S
13261,0,1,Passenger_13261,male,13.3,3,3,TKT113261,148.08,C32,Q
13262,0,1,Passenger_13262,male,62.1,5,3,TKT113262,123.66,C116,S
13263,1,3,Passenger_13263,female,9.7,3,1,TKT113263,184.5,C140,S
13264,0,3,Passenger_13264,male,40.7,4,3,TKT113264,242.19,C169,C
13265,1,1,Passenger_13265,female,50.4,3,3,TKT113265,354.25,C74,C
13266,1,1,Passenger_13266,female,6.7,5,0,TKT113266,506.72,C21,Q
13267,0,3,Passenger_13267,male,62.7,1,3,TKT113267,450.35,C129,S
13268,0,3,Passenger_13268,male,44.9,0,0,TKT113268,131.09,C137,C
13269,0,3,Passenger_13269,female,14.5,1,0,TKT113269,194.07,C96,S
13270,1,1,Passenger_13270,female,65.9,1,1,TKT113270,22.23,C73,C
13271,1,3,Passenger_13271,female,20.1,3,0,TKT113271,231.4,C11,S
13272,0,3,Passenger_13272,male,40.0,5,4,TKT113272,13.08,C146,C
13273,0,2,Passenger_13273,male,16.0,0,4,TKT113273,461.73,C34,S
13274,1,3,Passenger_13274,female,1.4,1,4,TKT113274,395.5,C155,Q
13275,1,1,Passenger_13275,female,5.9,2,3,TKT113275,214.27,C30,S
13276,0,3,Passenger_13276,male,58.5,5,2,TKT113276,84.45,C102,S
13277,0,3,Passenger_13277,male,20.3,2,4,TKT113277,265.83,C80,S
13278,0,1,Passenger_13278,male,8.7,4,3,TKT113278,175.08,C141,S
13279,1,1,Passenger_13279,female,52.0,0,0,TKT113279,275.63,C48,S
13280,0,3,Passenger_13280,female,44.8,3,4,TKT113280,167.54,C113,S
13281,0,2,Passenger_13281,male,49.3,5,3,TKT113281,218.86,C197,S
13282,0,1,Passenger_13282,female,55.2,1,3,TKT113282,463.15,C97,S
13283,1,3,Passenger_13283,male,73.9,1,3,TKT113283,47.04,C171,Q
13284,0,1,Passenger_13284,male,67.3,1,3,TKT113284,70.54,C143,C
13285,0,1,Passenger_13285,male,53.6,0,0,TKT113285,401.74,C158,S
13286,0,3,Passenger_13286,male,62.0,5,1,TKT113286,156.46,C145,Q
13287,0,3,Passenger_13287,male,71.9,5,3,TKT113287,10.16,C4,Q
13288,1,1,Passenger_13288,male,27.1,1,4,TKT113288,123.76,C12,S
13289,1,3,Passenger_13289,female,69.8,2,0,TKT113289,112.08,C32,S
13290,1,3,Passenger_13290,female,12.8,2,4,TKT113290,48.47,C95,C
13291,1,1,Passenger_13291,male,61.1,1,3,TKT113291,464.04,C141,C
13292,1,3,Passenger_13292,female,54.9,0,0,TKT113292,103.61,C58,S
13293,0,3,Passenger_13293,female,6.4,1,1,TKT113293,148.06,C172,S
13294,0,3,Passenger_13294,male,61.8,1,2,TKT113294,182.1,C26,C
13295,0,1,Passenger_13295,male,29.3,5,2,TKT113295,141.06,C121,C
13296,1,3,Passenger_13296,female,39.4,2,1,TKT113296,393.5,C22,S
13297,0,2,Passenger_13297,female,58.2,3,0,TKT113297,496.2,C131,S
13298,0,2,Passenger_13298,female,15.2,5,2,TKT113298,267.29,C192,S
13299,1,3,Passenger_13299,female,60.0,1,3,TKT113299,160.5,C168,S
13300,0,1,Passenger_13300,male,15.4,3,2,TKT113300,378.25,C149,S
13301,0,3,Passenger_13301,male,8.2,4,1,TKT113301,309.35,C86,C
13302,0,2,Passenger_13302,male,58.2,3,2,TKT113302,335.52,C184,S
13303,1,1,Passenger_13303,male,4.2,4,3,TKT113303,47.25,C93,S
13304,0,2,Passenger_13304,female,12.2,2,4,TKT113304,332.81,C57,S
13305,0,3,Passenger_13305,female,64.3,0,2,TKT113305,499.39,C149,S
13306,0,3,Passenger_13306,male,43.2,4,3,TKT113306,24.15,C104,S
13307,1,2,Passenger_13307,female,53.6,3,3,TKT113307,279.41,C130,Q
13308,0,3,Passenger_13308,male,56.9,5,3,TKT113308,185.77,C104,S
